check,status,detail
trip_000655_rail_external_sequence_2404374,PASS,
trip_000655_walk_network_reference,PASS,
trip_000655_transfer_recomputed,PASS,
trip_000656_gps_schema,PASS,
trip_000656_gps_time_sequence,PASS,
trip_000656_gps_trip_id,PASS,
trip_000656_origin_destination,PASS,
trip_000656_timeline,PASS,
trip_000656_walk_network_reference,PASS,
trip_000656_rail_external_sequence_12640223,PASS,
trip_000656_walk_network_reference,PASS,
trip_000656_bus_external_sequence_100100289,PASS,
trip_000656_bus_geometry_reconstruction,PASS,
trip_000656_walk_network_reference,PASS,
trip_000656_transfer_recomputed,PASS,
trip_000657_gps_schema,PASS,
trip_000657_gps_time_sequence,PASS,
trip_000657_gps_trip_id,PASS,
trip_000657_origin_destination,PASS,
trip_000657_timeline,PASS,
trip_000657_walk_network_reference,PASS,
trip_000657_bus_external_sequence_100100057,PASS,
trip_000657_bus_geometry_reconstruction,PASS,
trip_000657_walk_network_reference,PASS,
trip_000657_bus_external_sequence_113000002,PASS,
trip_000657_bus_geometry_reconstruction,PASS,
trip_000657_walk_network_reference,PASS,
trip_000657_transfer_recomputed,PASS,
trip_000658_gps_schema,PASS,
trip_000658_gps_time_sequence,PASS,
trip_000658_gps_trip_id,PASS,
trip_000658_origin_destination,PASS,
trip_000658_timeline,PASS,
trip_000658_walk_network_reference,PASS,
trip_000658_rail_external_sequence_10881612,PASS,
trip_000658_walk_network_reference,PASS,
trip_000658_transfer_recomputed,PASS,
trip_000659_gps_schema,PASS,
trip_000659_gps_time_sequence,PASS,
trip_000659_gps_trip_id,PASS,
trip_000659_origin_destination,PASS,
trip_000659_timeline,PASS,
trip_000659_walk_network_reference,PASS,
trip_000659_rail_external_sequence_12640223,PASS,
trip_000659_walk_network_reference,PASS,
trip_000659_bus_external_sequence_100100289,PASS,
trip_000659_bus_geometry_reconstruction,PASS,
trip_000659_walk_network_reference,PASS,
trip_000659_transfer_recomputed,PASS,
trip_000660_gps_schema,PASS,
trip_000660_gps_time_sequence,PASS,
trip_000660_gps_trip_id,PASS,
trip_000660_origin_destination,PASS,
trip_000660_timeline,PASS,
trip_000660_walk_network_reference,PASS,
trip_000660_bus_external_sequence_100100057,PASS,
trip_000660_bus_geometry_reconstruction,PASS,
trip_000660_walk_network_reference,PASS,
trip_000660_bus_external_sequence_113000002,PASS,
trip_000660_bus_geometry_reconstruction,PASS,
trip_000660_walk_network_reference,PASS,
trip_000660_transfer_recomputed,PASS,
trip_000661_gps_schema,PASS,
trip_000661_gps_time_sequence,PASS,
trip_000661_gps_trip_id,PASS,
trip_000661_origin_destination,PASS,
trip_000661_timeline,PASS,
trip_000661_walk_network_reference,PASS,
trip_000661_rail_external_sequence_2718888,PASS,
trip_000661_walk_network_reference,PASS,
trip_000661_rail_external_sequence_4729445,PASS,
trip_000661_walk_network_reference,PASS,
trip_000661_transfer_recomputed,PASS,
trip_000662_gps_schema,PASS,
trip_000662_gps_time_sequence,PASS,
trip_000662_gps_trip_id,PASS,
trip_000662_origin_destination,PASS,
trip_000662_timeline,PASS,
trip_000662_walk_network_reference,PASS,
trip_000662_bus_external_sequence_100100057,PASS,
trip_000662_bus_geometry_reconstruction,PASS,
trip_000662_walk_network_reference,PASS,
trip_000662_bus_external_sequence_113000002,PASS,
trip_000662_bus_geometry_reconstruction,PASS,
trip_000662_walk_network_reference,PASS,
trip_000662_transfer_recomputed,PASS,
trip_000663_gps_schema,PASS,
trip_000663_gps_time_sequence,PASS,
trip_000663_gps_trip_id,PASS,
trip_000663_origin_destination,PASS,
trip_000663_timeline,PASS,
trip_000663_walk_network_reference,PASS,
trip_000663_bus_external_sequence_108900009,PASS,
trip_000663_bus_geometry_reconstruction,PASS,
trip_000663_walk_network_reference,PASS,
trip_000663_transfer_recomputed,PASS,
trip_000664_gps_schema,PASS,
trip_000664_gps_time_sequence,PASS,
trip_000664_gps_trip_id,PASS,
trip_000664_origin_destination,PASS,
trip_000664_timeline,PASS,
trip_000664_walk_network_reference,PASS,
trip_000664_bus_external_sequence_100100057,PASS,
trip_000664_bus_geometry_reconstruction,PASS,
trip_000664_walk_network_reference,PASS,
trip_000664_bus_external_sequence_113000002,PASS,
trip_000664_bus_geometry_reconstruction,PASS,
trip_000664_walk_network_reference,PASS,
trip_000664_transfer_recomputed,PASS,
trip_000665_gps_schema,PASS,
trip_000665_gps_time_sequence,PASS,
trip_000665_gps_trip_id,PASS,
trip_000665_origin_destination,PASS,
trip_000665_timeline,PASS,
trip_000665_walk_network_reference,PASS,
trip_000665_bus_external_sequence_100100088,PASS,
trip_000665_bus_geometry_reconstruction,PASS,
trip_000665_walk_network_reference,PASS,
trip_000665_rail_external_sequence_2404374,PASS,
trip_000665_walk_network_reference,PASS,
trip_000665_transfer_recomputed,PASS,
trip_000666_gps_schema,PASS,
trip_000666_gps_time_sequence,PASS,
trip_000666_gps_trip_id,PASS,
trip_000666_origin_destination,PASS,
trip_000666_timeline,PASS,
trip_000666_walk_network_reference,PASS,
trip_000666_bus_external_sequence_108900009,PASS,
trip_000666_bus_geometry_reconstruction,PASS,
trip_000666_walk_network_reference,PASS,
trip_000666_transfer_recomputed,PASS,
trip_000667_gps_schema,PASS,
trip_000667_gps_time_sequence,PASS,
trip_000667_gps_trip_id,PASS,
trip_000667_origin_destination,PASS,
trip_000667_timeline,PASS,
trip_000667_walk_network_reference,PASS,
trip_000667_bus_external_sequence_100100088,PASS,
trip_000667_bus_geometry_reconstruction,PASS,
trip_000667_walk_network_reference,PASS,
trip_000667_rail_external_sequence_2404374,PASS,
trip_000667_walk_network_reference,PASS,
trip_000667_transfer_recomputed,PASS,
trip_000668_gps_schema,PASS,
trip_000668_gps_time_sequence,PASS,
trip_000668_gps_trip_id,PASS,
trip_000668_origin_destination,PASS,
trip_000668_timeline,PASS,
trip_000668_walk_network_reference,PASS,
trip_000668_rail_external_sequence_12640223,PASS,
trip_000668_walk_network_reference,PASS,
trip_000668_bus_external_sequence_100100289,PASS,
trip_000668_bus_geometry_reconstruction,PASS,
trip_000668_walk_network_reference,PASS,
trip_000668_transfer_recomputed,PASS,
trip_000669_gps_schema,PASS,
trip_000669_gps_time_sequence,PASS,
trip_000669_gps_trip_id,PASS,
trip_000669_origin_destination,PASS,
trip_000669_timeline,PASS,
trip_000669_walk_network_reference,PASS,
trip_000669_rail_external_sequence_10881612,PASS,
trip_000669_walk_network_reference,PASS,
trip_000669_transfer_recomputed,PASS,
trip_000670_gps_schema,PASS,
trip_000670_gps_time_sequence,PASS,
trip_000670_gps_trip_id,PASS,
trip_000670_origin_destination,PASS,
trip_000670_timeline,PASS,
trip_000670_walk_network_reference,PASS,
trip_000670_bus_external_sequence_108900009,PASS,
trip_000670_bus_geometry_reconstruction,PASS,
trip_000670_walk_network_reference,PASS,
trip_000670_transfer_recomputed,PASS,
trip_000671_gps_schema,PASS,
trip_000671_gps_time_sequence,PASS,
trip_000671_gps_trip_id,PASS,
trip_000671_origin_destination,PASS,
trip_000671_timeline,PASS,
trip_000671_walk_network_reference,PASS,
trip_000671_bus_external_sequence_108900009,PASS,
trip_000671_bus_geometry_reconstruction,PASS,
trip_000671_walk_network_reference,PASS,
trip_000671_transfer_recomputed,PASS,
trip_000672_gps_schema,PASS,
trip_000672_gps_time_sequence,PASS,
trip_000672_gps_trip_id,PASS,
trip_000672_origin_destination,PASS,
trip_000672_timeline,PASS,
trip_000672_walk_network_reference,PASS,
trip_000672_bus_external_sequence_108900009,PASS,
trip_000672_bus_geometry_reconstruction,PASS,
trip_000672_walk_network_reference,PASS,
trip_000672_transfer_recomputed,PASS,
trip_000673_gps_schema,PASS,
trip_000673_gps_time_sequence,PASS,
trip_000673_gps_trip_id,PASS,
trip_000673_origin_destination,PASS,
trip_000673_timeline,PASS,
trip_000673_walk_network_reference,PASS,
trip_000673_bus_external_sequence_108900009,PASS,
trip_000673_bus_geometry_reconstruction,PASS,
trip_000673_walk_network_reference,PASS,
trip_000673_transfer_recomputed,PASS,
trip_000674_gps_schema,PASS,
trip_000674_gps_time_sequence,PASS,
trip_000674_gps_trip_id,PASS,
trip_000674_origin_destination,PASS,
trip_000674_timeline,PASS,
trip_000674_walk_network_reference,PASS,
trip_000674_rail_external_sequence_10881612,PASS,
trip_000674_walk_network_reference,PASS,
trip_000674_transfer_recomputed,PASS,
trip_000675_gps_schema,PASS,
trip_000675_gps_time_sequence,PASS,
trip_000675_gps_trip_id,PASS,
trip_000675_origin_destination,PASS,
trip_000675_timeline,PASS,
trip_000675_walk_network_reference,PASS,
trip_000675_bus_external_sequence_108900009,PASS,
trip_000675_bus_geometry_reconstruction,PASS,
trip_000675_walk_network_reference,PASS,
trip_000675_transfer_recomputed,PASS,
trip_000676_gps_schema,PASS,
trip_000676_gps_time_sequence,PASS,
trip_000676_gps_trip_id,PASS,
trip_000676_origin_destination,PASS,
trip_000676_timeline,PASS,
trip_000676_walk_network_reference,PASS,
trip_000676_bus_external_sequence_100100057,PASS,
trip_000676_bus_geometry_reconstruction,PASS,
trip_000676_walk_network_reference,PASS,
trip_000676_bus_external_sequence_113000002,PASS,
trip_000676_bus_geometry_reconstruction,PASS,
trip_000676_walk_network_reference,PASS,
trip_000676_transfer_recomputed,PASS,
trip_000677_gps_schema,PASS,
trip_000677_gps_time_sequence,PASS,
trip_000677_gps_trip_id,PASS,
trip_000677_origin_destination,PASS,
trip_000677_timeline,PASS,
trip_000677_walk_network_reference,PASS,
trip_000677_bus_external_sequence_108900009,PASS,
trip_000677_bus_geometry_reconstruction,PASS,
trip_000677_walk_network_reference,PASS,
trip_000677_transfer_recomputed,PASS,
trip_000678_gps_schema,PASS,
trip_000678_gps_time_sequence,PASS,
trip_000678_gps_trip_id,PASS,
trip_000678_origin_destination,PASS,
trip_000678_timeline,PASS,
trip_000678_walk_network_reference,PASS,
trip_000678_rail_external_sequence_12640223,PASS,
trip_000678_walk_network_reference,PASS,
trip_000678_bus_external_sequence_100100289,PASS,
trip_000678_bus_geometry_reconstruction,PASS,
trip_000678_walk_network_reference,PASS,
trip_000678_transfer_recomputed,PASS,
trip_000679_gps_schema,PASS,
trip_000679_gps_time_sequence,PASS,
trip_000679_gps_trip_id,PASS,
trip_000679_origin_destination,PASS,
trip_000679_timeline,PASS,
trip_000679_walk_network_reference,PASS,
trip_000679_rail_external_sequence_12640223,PASS,
trip_000679_walk_network_reference,PASS,
trip_000679_bus_external_sequence_100100289,PASS,
trip_000679_bus_geometry_reconstruction,PASS,
trip_000679_walk_network_reference,PASS,
trip_000679_transfer_recomputed,PASS,
trip_000680_gps_schema,PASS,
trip_000680_gps_time_sequence,PASS,
trip_000680_gps_trip_id,PASS,
trip_000680_origin_destination,PASS,
trip_000680_timeline,PASS,
trip_000680_walk_network_reference,PASS,
trip_000680_rail_external_sequence_12640223,PASS,
trip_000680_walk_network_reference,PASS,
trip_000680_bus_external_sequence_100100289,PASS,
trip_000680_bus_geometry_reconstruction,PASS,
trip_000680_walk_network_reference,PASS,
trip_000680_transfer_recomputed,PASS,
trip_000681_gps_schema,PASS,
trip_000681_gps_time_sequence,PASS,
trip_000681_gps_trip_id,PASS,
trip_000681_origin_destination,PASS,
trip_000681_timeline,PASS,
trip_000681_walk_network_reference,PASS,
trip_000681_rail_external_sequence_12640223,PASS,
trip_000681_walk_network_reference,PASS,
trip_000681_bus_external_sequence_100100289,PASS,
trip_000681_bus_geometry_reconstruction,PASS,
trip_000681_walk_network_reference,PASS,
trip_000681_transfer_recomputed,PASS,
trip_000682_gps_schema,PASS,
trip_000682_gps_time_sequence,PASS,
trip_000682_gps_trip_id,PASS,
trip_000682_origin_destination,PASS,
trip_000682_timeline,PASS,
trip_000682_walk_network_reference,PASS,
trip_000682_rail_external_sequence_10881612,PASS,
trip_000682_walk_network_reference,PASS,
trip_000682_transfer_recomputed,PASS,
trip_000683_gps_schema,PASS,
trip_000683_gps_time_sequence,PASS,
trip_000683_gps_trip_id,PASS,
trip_000683_origin_destination,PASS,
trip_000683_timeline,PASS,
trip_000683_walk_network_reference,PASS,
trip_000683_bus_external_sequence_108900009,PASS,
trip_000683_bus_geometry_reconstruction,PASS,
trip_000683_walk_network_reference,PASS,
trip_000683_transfer_recomputed,PASS,
trip_000684_gps_schema,PASS,
trip_000684_gps_time_sequence,PASS,
trip_000684_gps_trip_id,PASS,
trip_000684_origin_destination,PASS,
trip_000684_timeline,PASS,
trip_000684_walk_network_reference,PASS,
trip_000684_rail_external_sequence_2718888,PASS,
trip_000684_walk_network_reference,PASS,
trip_000684_rail_external_sequence_4729445,PASS,
trip_000684_walk_network_reference,PASS,
trip_000684_transfer_recomputed,PASS,
trip_000685_gps_schema,PASS,
trip_000685_gps_time_sequence,PASS,
trip_000685_gps_trip_id,PASS,
trip_000685_origin_destination,PASS,
trip_000685_timeline,PASS,
trip_000685_walk_network_reference,PASS,
trip_000685_bus_external_sequence_100100057,PASS,
trip_000685_bus_geometry_reconstruction,PASS,
trip_000685_walk_network_reference,PASS,
trip_000685_bus_external_sequence_113000002,PASS,
trip_000685_bus_geometry_reconstruction,PASS,
trip_000685_walk_network_reference,PASS,
trip_000685_transfer_recomputed,PASS,
trip_000686_gps_schema,PASS,
trip_000686_gps_time_sequence,PASS,
trip_000686_gps_trip_id,PASS,
trip_000686_origin_destination,PASS,
trip_000686_timeline,PASS,
trip_000686_walk_network_reference,PASS,
trip_000686_bus_external_sequence_108900009,PASS,
trip_000686_bus_geometry_reconstruction,PASS,
trip_000686_walk_network_reference,PASS,
trip_000686_transfer_recomputed,PASS,
trip_000687_gps_schema,PASS,
trip_000687_gps_time_sequence,PASS,
trip_000687_gps_trip_id,PASS,
trip_000687_origin_destination,PASS,
trip_000687_timeline,PASS,
trip_000687_walk_network_reference,PASS,
trip_000687_bus_external_sequence_100100088,PASS,
trip_000687_bus_geometry_reconstruction,PASS,
trip_000687_walk_network_reference,PASS,
trip_000687_rail_external_sequence_2404374,PASS,
trip_000687_walk_network_reference,PASS,
trip_000687_transfer_recomputed,PASS,
trip_000688_gps_schema,PASS,
trip_000688_gps_time_sequence,PASS,
trip_000688_gps_trip_id,PASS,
trip_000688_origin_destination,PASS,
trip_000688_timeline,PASS,
trip_000688_walk_network_reference,PASS,
trip_000688_bus_external_sequence_100100057,PASS,
trip_000688_bus_geometry_reconstruction,PASS,
trip_000688_walk_network_reference,PASS,
trip_000688_bus_external_sequence_113000002,PASS,
trip_000688_bus_geometry_reconstruction,PASS,
trip_000688_walk_network_reference,PASS,
trip_000688_transfer_recomputed,PASS,
trip_000689_gps_schema,PASS,
trip_000689_gps_time_sequence,PASS,
trip_000689_gps_trip_id,PASS,
trip_000689_origin_destination,PASS,
trip_000689_timeline,PASS,
trip_000689_walk_network_reference,PASS,
trip_000689_bus_external_sequence_100100088,PASS,
trip_000689_bus_geometry_reconstruction,PASS,
trip_000689_walk_network_reference,PASS,
trip_000689_rail_external_sequence_2404374,PASS,
trip_000689_walk_network_reference,PASS,
trip_000689_transfer_recomputed,PASS,
trip_000690_gps_schema,PASS,
trip_000690_gps_time_sequence,PASS,
trip_000690_gps_trip_id,PASS,
trip_000690_origin_destination,PASS,
trip_000690_timeline,PASS,
trip_000690_walk_network_reference,PASS,
trip_000690_bus_external_sequence_100100057,PASS,
trip_000690_bus_geometry_reconstruction,PASS,
trip_000690_walk_network_reference,PASS,
trip_000690_bus_external_sequence_113000002,PASS,
trip_000690_bus_geometry_reconstruction,PASS,
trip_000690_walk_network_reference,PASS,
trip_000690_transfer_recomputed,PASS,
trip_000691_gps_schema,PASS,
trip_000691_gps_time_sequence,PASS,
trip_000691_gps_trip_id,PASS,
trip_000691_origin_destination,PASS,
trip_000691_timeline,PASS,
trip_000691_walk_network_reference,PASS,
trip_000691_bus_external_sequence_108900009,PASS,
trip_000691_bus_geometry_reconstruction,PASS,
trip_000691_walk_network_reference,PASS,
trip_000691_transfer_recomputed,PASS,
trip_000692_gps_schema,PASS,
trip_000692_gps_time_sequence,PASS,
trip_000692_gps_trip_id,PASS,
trip_000692_origin_destination,PASS,
trip_000692_timeline,PASS,
trip_000692_walk_network_reference,PASS,
trip_000692_bus_external_sequence_100100057,PASS,
trip_000692_bus_geometry_reconstruction,PASS,
trip_000692_walk_network_reference,PASS,
trip_000692_bus_external_sequence_113000002,PASS,
trip_000692_bus_geometry_reconstruction,PASS,
trip_000692_walk_network_reference,PASS,
trip_000692_transfer_recomputed,PASS,
trip_000693_gps_schema,PASS,
trip_000693_gps_time_sequence,PASS,
trip_000693_gps_trip_id,PASS,
trip_000693_origin_destination,PASS,
trip_000693_timeline,PASS,
trip_000693_walk_network_reference,PASS,
trip_000693_rail_external_sequence_10881612,PASS,
trip_000693_walk_network_reference,PASS,
trip_000693_transfer_recomputed,PASS,
trip_000694_gps_schema,PASS,
trip_000694_gps_time_sequence,PASS,
trip_000694_gps_trip_id,PASS,
trip_000694_origin_destination,PASS,
trip_000694_timeline,PASS,
trip_000694_walk_network_reference,PASS,
trip_000694_bus_external_sequence_108900009,PASS,
trip_000694_bus_geometry_reconstruction,PASS,
trip_000694_walk_network_reference,PASS,
trip_000694_transfer_recomputed,PASS,
trip_000695_gps_schema,PASS,
trip_000695_gps_time_sequence,PASS,
trip_000695_gps_trip_id,PASS,
trip_000695_origin_destination,PASS,
trip_000695_timeline,PASS,
trip_000695_walk_network_reference,PASS,
trip_000695_rail_external_sequence_10881612,PASS,
trip_000695_walk_network_reference,PASS,
trip_000695_transfer_recomputed,PASS,
trip_000696_gps_schema,PASS,
trip_000696_gps_time_sequence,PASS,
trip_000696_gps_trip_id,PASS,
trip_000696_origin_destination,PASS,
trip_000696_timeline,PASS,
trip_000696_walk_network_reference,PASS,
trip_000696_bus_external_sequence_108900009,PASS,
trip_000696_bus_geometry_reconstruction,PASS,
trip_000696_walk_network_reference,PASS,
trip_000696_transfer_recomputed,PASS,
trip_000697_gps_schema,PASS,
trip_000697_gps_time_sequence,PASS,
trip_000697_gps_trip_id,PASS,
trip_000697_origin_destination,PASS,
trip_000697_timeline,PASS,
